# VMSZ VSS RSS VM_TOTAL VM_FREE VM_AVAIL PMAP_EXEC PMAP_DATA (sizes in KB)
131072 487480 134140 0 0 0 5116 142548
262144 618552 187468 0 0 0 5116 273620
524288 880696 191728 0 0 0 5116 535764
1048576 1404984 201256 0 0 0 5116 1060052
1572864 1929272 212132 0 0 0 5116 1584340
2097152 2453560 219992 0 0 0 5116 2108628
3145728 3502136 240992 0 0 0 5116 3157204
4194304 4550712 327852 0 0 0 5116 4205780
6291456 6647864 367820 0 0 0 5116 6302932
8388608 8745016 401324 0 0 0 5116 8400084
