153076 128
185084 128
171718 127
174262 129
174476 130
183187 127
177731 128
167888 128
155472 127
172023 129
171104 129
171448 128
169173 129
171005 129
156192 128
150987 128
179899 129
174114 128
170354 129
169599 129
157685 127
150795 128
170299 128
171412 129
168127 125
175226 131
174446 133
155912 129
171836 129
154312 127
156734 128
175679 133
154186 128
172015 130
169336 128
181454 132
154045 127
153079 129
172557 128
178494 129
169558 129
169784 129
168756 129
171834 128
174160 129
155540 129
168650 128
169387 127
183339 132
154832 128
156012 128
150922 128
170926 128
179967 128
156343 128
152648 126
151761 126
172487 128
168216 128
176193 127
154390 128
171585 128
170965 128
174262 132
154664 129
169821 128
170599 128
174557 127
156090 128
173048 128
172305 129
174842 131
171183 128
174709 128
169527 128
155019 128
171891 127
156392 128
156215 128
151242 128
156336 128
176540 129
180653 134
155279 127
171670 129
183203 130
171317 128
169629 129
154793 128
175338 128
171495 128
171331 128
154236 129
171170 130
170076 128
169904 128
169004 128
168539 126
181926 132
154080 129
157210 129
175919 128
171598 127
173880 129
170364 127
154920 127
175937 128
155400 127
173757 129
175986 129
155311 127
160482 132
178781 128
152956 128
156895 130
178375 129
171477 129
178229 127
174354 128
169313 129
169588 128
172172 127
175152 128
155224 129
170193 128
157236 129
176005 128
174873 133
175559 127
175330 127
170182 127
169444 129
169966 128
169946 127
182754 130
171387 128
169262 128
172956 129
154567 127
179788 133
154331 129
176913 128
179037 128
171551 129
153576 129
178582 129
168891 128
170162 129
171615 128
174303 129
170430 127
154808 128
172395 128
170859 128
184979 130
156390 132
182651 131
170528 129
176044 129
175203 127
170190 129
154847 127
175687 128
170306 128
154453 128
170774 128
155291 127
171593 129
170130 129
154310 129
175694 129
172737 128
176220 128
154911 127
150519 128
175100 128
172979 128
168948 129
155217 127
168155 128
174310 128
170202 128
173826 128
171235 128
168602 128
169894 128
169624 127
175745 127
174439 129
156098 127
157597 128
156500 129
177256 128
155078 127
173342 128
156462 128
176476 128
154795 128
153974 129
156341 128
170393 128
175321 127
155189 128
150354 127
190073 128
177554 128
154465 128
167532 125
171811 129
170374 129
169358 129
169933 127
171459 128
170852 128
175977 131
174577 128
175876 128
155245 128
170522 128
155018 127
171891 129
154421 128
173055 128
170782 129
170091 127
154411 127
173548 128
170962 128
180744 128
174541 128
170434 128
169701 127
173434 131
169410 127
171493 128
174824 128
175661 128
170264 128
178460 137
174236 129
170361 127
169812 127
170429 127
154311 128
176805 128
154175 128
168730 128
177317 130
170089 128
170582 129
169401 128
169024 127
177239 128
169343 125
173751 128
155095 127
172055 129
178400 129
155225 128
171477 128
168841 129
174725 131
168187 128
146987 125
168865 128
179070 129
171056 129
156095 128
156251 128
151101 128
170254 128
156464 128
176699 128
175897 127
155662 127
155912 130
168815 128
154986 128
171586 128
177865 127
168636 125
175092 131
171655 128
156219 132
169160 128
175379 128
156541 129
171429 128
171459 129
175589 129
180488 128
180269 128
150289 128
177847 128
167137 128
172362 128
175784 127
163183 128
170462 128
175085 127
170005 127
171060 128
178264 128
179922 128
171223 128
173898 129
156426 128
171254 128
175434 127
158072 131
173829 128
171099 128
173378 129
171486 128
152961 128
169943 125
175442 128
179136 133
171891 128
172992 128
168685 128
167742 128
170271 129
169103 128
153893 129
156854 128
170548 128
170660 127
179005 128
159192 128
171035 128
168559 128
162011 129
148215 125
168855 128
153515 129
173786 129
156035 128
171767 129
173609 129
156251 127
172336 128
169506 128
181178 132
172253 128
153610 128
168072 128
169006 129
174609 127
175116 128
176737 128
155056 128
176426 133
168619 128
178582 133
171090 128
170055 128
169963 127
172080 129
175010 127
171617 129
169503 129
171837 130
169088 128
155156 128
171693 129
154858 127
160656 132
155465 127
171984 129
178095 131
168403 128
174366 128
155299 128
175550 130
177684 133
172757 128
156751 129
171014 127
155125 129
156170 128
157081 129
167899 127
153429 128
159911 132
156101 128
177221 129
172432 129
170147 127
181023 127
170290 128
154578 127
167559 128
166237 131
168829 128
170010 127
170720 127
173064 128
156534 129
167784 128
171946 128
156133 129
160383 132
156165 130
157240 129
156004 128
171542 128
155026 127
156178 127
181838 128
170863 128
166117 131
153680 128
173001 127
170688 128
169066 127
156520 128
156252 128
156601 129
176178 128
173023 128
170415 129
154841 128
164149 127
170132 128
169625 127
155047 127
171312 130
185178 133
171305 128
179754 127
180030 127
156701 129
155934 130
150020 128
153781 128
182337 129
155246 127
175697 128
173301 129
171681 128
169754 128
152885 128
179579 129
157461 129
172296 129
168694 128
155200 128
173763 129
170477 127
171224 128
156428 129
171137 129
182416 132
170762 128
169486 128
170950 128
177742 130
169937 129
169167 128
178873 127
177130 131
169245 129
152872 128
172503 128
174086 129
167710 126
154688 129
179926 127
152507 128
156021 129
177029 125
177369 128
170156 129
153829 128
178703 128
173169 129
173330 130
169256 128
174263 128
178027 131
170344 128
154343 128
172128 129
169070 129
174697 127
170342 127
181299 133
171847 129
169884 127
170321 128
169105 128
155147 128
152826 125
180970 136
156512 129
177239 128
171179 127
156927 130
180651 129
156533 128
172981 128
150341 128
178274 129
156694 128
171150 128
151515 127
178672 127
170778 128
174936 128
169105 127
154859 128
176154 128
175380 128
156073 128
156280 128
167377 127
170134 129
168632 128
169178 127
169769 127
169772 128
158509 132
152757 127
171628 128
169589 128
173831 129
166469 125
156648 129
177153 128
169374 128
174282 127
156310 128
151958 126
171579 128
153618 127
174454 128
169655 129
176946 127
169834 128
169319 129
154189 129
176643 128
170110 129
169738 127
154454 127
150968 128
171359 129
156026 127
155199 128
152758 126
168247 128
174141 125
178210 128
169824 128
173312 128
156162 128
171957 128
153274 128
176453 129
176044 129
153921 129
172509 125
172591 128
175881 128
156082 128
175541 128
156265 129
167504 126
175523 129
171123 129
156172 129
179939 127
172503 129
180621 128
173395 129
155570 127
156866 129
172241 128
171135 129
156069 128
173039 129
171643 127
155803 127
156009 129
167576 128
170674 129
155987 128
175819 129
172454 128
177158 129
170999 128
153485 128
169486 129
171597 129
174112 131
173263 129
175412 127
170554 128
154271 129
192595 145
172882 130
182825 127
155368 128
184347 128
178896 130
175595 126
176153 128
175768 128
170609 127
168967 127
170255 128
154633 127
172105 128
152123 129
170500 128
154898 128
152577 128
156295 129
172500 128
171231 128
174320 127
165075 129
169278 127
176721 131
161425 128
173073 128
171015 128
170618 128
150066 125
156345 129
169154 128
172243 127
173584 129
173301 128
180057 128
151426 128
172463 130
153561 128
157124 132
172261 128
155979 128
156678 129
171502 129
168341 128
154059 128
157028 129
176438 127
169636 127
180013 131
159728 134
152633 127
171941 129
174721 129
155070 128
155978 128
171268 131
170380 128
152981 128
156144 128
175919 128
171225 127
169141 129
169617 129
170276 128
173403 129
171880 127
170149 130
162894 127
171243 127
174511 129
174768 128
173151 127
174910 129
175029 128
171884 130
170028 128
170828 128
170477 128
159015 131
178782 131
173139 128
176250 128
170636 128
170990 127
173719 129
164198 128
169764 127
155176 127
177511 134
167502 128
174732 131
177146 128
154783 127
174924 128
172234 129
154509 128
157066 129
156404 128
156816 128
156378 129
173852 129
170927 128
154825 127
171981 129
169232 125
175210 128
176485 128
154977 127
179911 129
169352 128
174530 128
153892 129
172649 129
170037 128
169009 129
154136 128
172294 128
154147 128
171517 129
170620 127
154337 128
176432 128
172229 127
170822 128
163674 136
168851 129
170719 128
168693 128
174524 127
174856 127
171053 128
170004 129
168442 128
171839 128
156285 128
171222 129
173824 128
171066 128
172099 129
177527 127
152711 125
182101 128
155826 128
178569 128
157483 130
156526 127
174026 128
178690 133
156170 128
156047 129
168575 128
167622 125
180689 127
154522 127
183360 128
155089 127
156628 128
156761 128
171508 129
169581 129
169082 127
176015 132
171287 128
169971 128
152918 128
170948 129
173711 131
170217 128
169192 127
154261 129
170965 128
170631 127
169778 128
179154 128
176034 128
154357 130
177186 128
154900 129
177209 132
156081 128
177543 133
172470 128
155717 128
175667 128
176096 129
155570 127
171679 129
168317 128
166672 127
170367 128
155766 128
156734 128
156462 128
171119 130
175919 128
174766 128
155430 128
173963 131
171101 127
170415 128
175534 129
167850 127
165392 131
178653 128
167653 128
174694 128
172617 128
170692 128
155281 127
178709 128
153024 128
156588 128
157130 128
171784 128
171027 128
171148 128
169322 129
171087 129
155730 128
179632 129
169172 127
155084 129
176436 129
172991 128
180855 132
170390 127
171106 127
155780 128
160696 133
170957 128
169288 127
178609 127
172553 129
169618 129
169309 129
151609 129
170785 128
174393 128
171792 129
180922 130
174077 128
171046 128
176467 127
171350 127
157665 131
171191 129
171841 127
155412 128
153401 128
171710 127
153607 128
171369 128
169377 128
154119 127
175891 128
170955 128
186935 130
155280 127
171704 129
154813 127
156286 129
176859 129
170855 128
174840 127
168633 128
170200 129
153901 128
168046 128
153065 125
156262 128
172192 129
169343 128
174976 128
169145 128
181678 129
174611 129
176246 129
171821 128
153620 128
156889 128
156408 128
170926 128
169939 129
169794 127
171751 129
178560 128
180217 128
178127 130
154719 129
171214 128
170697 129
168678 128
171436 129
170909 127
183686 129
154507 128
150924 128
160549 134
176384 131
151880 128
171205 128
170043 129
171272 129
156168 128
169920 128
170082 128
171081 129
181621 130
178502 131
153812 129
155888 128
169298 127
168395 128
171484 128
174724 132
155159 128
171263 129
179560 131
172741 128
156959 128
156468 128
183161 128
177448 132
169822 128
175035 128
174120 129
155713 130
155323 128
160863 133
154579 129
172471 128
170218 129
171265 128
178348 129
172402 128
173099 128
171904 128
173645 131
150906 128
168863 129
173569 128
156577 128
171316 129
169534 128
183076 129
172202 128
156925 130
153756 128
171607 129
154764 128
154865 130
175895 129
155568 128
170975 128
179296 127
169070 128
176741 128
179561 128
171871 129
169933 129
154261 129
177002 128
174329 131
171838 129
153916 128
167518 128
174439 129
169602 128
170047 128
168887 129
153931 128
174104 127
172563 127
155446 128
178738 128
169813 128
174730 128
165810 131
153620 128
173128 128
172464 129
172806 128
167912 127
171739 129
154030 129
171484 129
171768 128
170827 128
169782 128
151561 129
155561 132
168397 128
153737 127
181062 130
170164 128
154446 127
176483 129
174786 128
170679 128
