13065:   ../bin/qemu-system-x86_64 -L ../bin/bios -smp 1 -m 128 -accel kvm -cpu host -machine pc -display none -nographic -vga none -no-acpi -device isa-debug-exit,iobase=0xf4,iosize=0x4 -device virtio-blk-pci,drive=d0 -drive if=none,id=d0,format=raw,readonly=on,file=../img/bench-ssh-disk.img -bios qboot.bin -device virtio-net-pci,mac=02:FC:00:00:00:00,netdev=n0 -netdev tap,id=n0,script=no,ifname=bench-tap-0 -kernel ../img/bench-ssh-vmlinuz -append root=/dev/vda init=/init reboot=k tsc=reliable ipv6.disable=1 pani
Address           Kbytes     RSS   Dirty Mode  Mapping
0000000000400000   10896    6728       0 r-x-- qemu-system-x86_64
0000000000400000       0       0       0 r-x-- qemu-system-x86_64
00000000010a4000    2844    1156     204 rw--- qemu-system-x86_64
00000000010a4000       0       0       0 rw--- qemu-system-x86_64
000000000136b000     224      68      68 rw---   [ anon ]
000000000136b000       0       0       0 rw---   [ anon ]
0000000002392000   13848    2436    2436 rw---   [ anon ]
0000000002392000       0       0       0 rw---   [ anon ]
00007f6004000000     132       4       4 rw---   [ anon ]
00007f6004000000       0       0       0 rw---   [ anon ]
00007f6004021000   65404       0       0 -----   [ anon ]
00007f6004021000       0       0       0 -----   [ anon ]
00007f600c000000     132       4       4 rw---   [ anon ]
00007f600c000000       0       0       0 rw---   [ anon ]
00007f600c021000   65404       0       0 -----   [ anon ]
00007f600c021000       0       0       0 -----   [ anon ]
00007f6010000000     132       4       4 rw---   [ anon ]
00007f6010000000       0       0       0 rw---   [ anon ]
00007f6010021000   65404       0       0 -----   [ anon ]
00007f6010021000       0       0       0 -----   [ anon ]
00007f6014000000     132       4       4 rw---   [ anon ]
00007f6014000000       0       0       0 rw---   [ anon ]
00007f6014021000   65404       0       0 -----   [ anon ]
00007f6014021000       0       0       0 -----   [ anon ]
00007f60196e7000       4       0       0 -----   [ anon ]
00007f60196e7000       0       0       0 -----   [ anon ]
00007f60196e8000    8192       8       8 rw---   [ anon ]
00007f60196e8000       0       0       0 rw---   [ anon ]
00007f6019ee8000       4       0       0 -----   [ anon ]
00007f6019ee8000       0       0       0 -----   [ anon ]
00007f6019ee9000    1024       4       4 rw---   [ anon ]
00007f6019ee9000       0       0       0 rw---   [ anon ]
00007f6019fe9000       4       0       0 -----   [ anon ]
00007f6019fe9000       0       0       0 -----   [ anon ]
00007f6019fea000    1024       4       4 rw---   [ anon ]
00007f6019fea000       0       0       0 rw---   [ anon ]
00007f601a0ea000       4       0       0 -----   [ anon ]
00007f601a0ea000       0       0       0 -----   [ anon ]
00007f601a0eb000    8192       8       8 rw---   [ anon ]
00007f601a0eb000       0       0       0 rw---   [ anon ]
00007f601a8eb000       4       0       0 -----   [ anon ]
00007f601a8eb000       0       0       0 -----   [ anon ]
00007f601a8ec000    1024       4       4 rw---   [ anon ]
00007f601a8ec000       0       0       0 rw---   [ anon ]
00007f601a9ec000       4       0       0 -----   [ anon ]
00007f601a9ec000       0       0       0 -----   [ anon ]
00007f601a9ed000    1024       4       4 rw---   [ anon ]
00007f601a9ed000       0       0       0 rw---   [ anon ]
00007f601aaed000       4       0       0 -----   [ anon ]
00007f601aaed000       0       0       0 -----   [ anon ]
00007f601aaee000    1024       4       4 rw---   [ anon ]
00007f601aaee000       0       0       0 rw---   [ anon ]
00007f601abee000       4       0       0 -----   [ anon ]
00007f601abee000       0       0       0 -----   [ anon ]
00007f601abef000    1024       4       4 rw---   [ anon ]
00007f601abef000       0       0       0 rw---   [ anon ]
00007f601acef000       4       0       0 -----   [ anon ]
00007f601acef000       0       0       0 -----   [ anon ]
00007f601acf0000    1024       4       4 rw---   [ anon ]
00007f601acf0000       0       0       0 rw---   [ anon ]
00007f601adf0000       4       0       0 -----   [ anon ]
00007f601adf0000       0       0       0 -----   [ anon ]
