2165:   ../bin/qemu-system-x86_64 -L ../bin/bios -smp 1 -m 8192 -accel kvm -cpu host -machine pc -display none -nographic -vga none -no-acpi -device isa-debug-exit,iobase=0xf4,iosize=0x4 -device virtio-blk-pci,drive=d0 -drive if=none,id=d0,format=raw,readonly=on,file=../img/bench-ssh-disk.img -bios qboot.bin -device virtio-net-pci,mac=02:FC:00:00:00:00,netdev=n0 -netdev tap,id=n0,script=no,ifname=bench-tap-0 -kernel ../img/bench-ssh-vmlinuz -append root=/dev/vda init=/init reboot=k tsc=reliable ipv6.disable=1 pan
Address           Kbytes     RSS   Dirty Mode  Mapping
0000000000400000   10896    6728       0 r-x-- qemu-system-x86_64
0000000000400000       0       0       0 r-x-- qemu-system-x86_64
00000000010a4000    2844    1156     204 rw--- qemu-system-x86_64
00000000010a4000       0       0       0 rw--- qemu-system-x86_64
000000000136b000     224      68      68 rw---   [ anon ]
000000000136b000       0       0       0 rw---   [ anon ]
000000000184d000   14152    2464    2464 rw---   [ anon ]
000000000184d000       0       0       0 rw---   [ anon ]
00007fe0ec000000     132       4       4 rw---   [ anon ]
00007fe0ec000000       0       0       0 rw---   [ anon ]
00007fe0ec021000   65404       0       0 -----   [ anon ]
00007fe0ec021000       0       0       0 -----   [ anon ]
00007fe0f03cd000       4       0       0 -----   [ anon ]
00007fe0f03cd000       0       0       0 -----   [ anon ]
00007fe0f03ce000    1024       4       4 rw---   [ anon ]
00007fe0f03ce000       0       0       0 rw---   [ anon ]
00007fe0f04ce000       4       0       0 -----   [ anon ]
00007fe0f04ce000       0       0       0 -----   [ anon ]
00007fe0f04cf000    1024       4       4 rw---   [ anon ]
00007fe0f04cf000       0       0       0 rw---   [ anon ]
00007fe0f05cf000       4       0       0 -----   [ anon ]
00007fe0f05cf000       0       0       0 -----   [ anon ]
00007fe0f05d0000    1024       4       4 rw---   [ anon ]
00007fe0f05d0000       0       0       0 rw---   [ anon ]
00007fe0f06d0000       4       0       0 -----   [ anon ]
00007fe0f06d0000       0       0       0 -----   [ anon ]
00007fe0f06d1000    1024       4       4 rw---   [ anon ]
00007fe0f06d1000       0       0       0 rw---   [ anon ]
00007fe0f07d1000       4       0       0 -----   [ anon ]
00007fe0f07d1000       0       0       0 -----   [ anon ]
00007fe0f07d2000    1024       4       4 rw---   [ anon ]
00007fe0f07d2000       0       0       0 rw---   [ anon ]
00007fe0f08d2000       4       0       0 -----   [ anon ]
00007fe0f08d2000       0       0       0 -----   [ anon ]
00007fe0f08d3000    1024       4       4 rw---   [ anon ]
00007fe0f08d3000       0       0       0 rw---   [ anon ]
00007fe0f09d3000       4       0       0 -----   [ anon ]
00007fe0f09d3000       0       0       0 -----   [ anon ]
00007fe0f09d4000    1024       4       4 rw---   [ anon ]
00007fe0f09d4000       0       0       0 rw---   [ anon ]
00007fe0f0ad4000       4       0       0 -----   [ anon ]
00007fe0f0ad4000       0       0       0 -----   [ anon ]
00007fe0f0ad5000    1024       4       4 rw---   [ anon ]
00007fe0f0ad5000       0       0       0 rw---   [ anon ]
00007fe0f0bd5000       4       0       0 -----   [ anon ]
00007fe0f0bd5000       0       0       0 -----   [ anon ]
00007fe0f0bd6000    1024       4       4 rw---   [ anon ]
00007fe0f0bd6000       0       0       0 rw---   [ anon ]
00007fe0f0cd6000       4       0       0 -----   [ anon ]
00007fe0f0cd6000       0       0       0 -----   [ anon ]
00007fe0f0cd7000    1024       4       4 rw---   [ anon ]
00007fe0f0cd7000       0       0       0 rw---   [ anon ]
00007fe0f0dd7000       4       0       0 -----   [ anon ]
00007fe0f0dd7000       0       0       0 -----   [ anon ]
00007fe0f0dd8000    1024       4       4 rw---   [ anon ]
00007fe0f0dd8000       0       0       0 rw---   [ anon ]
00007fe0f0ed8000       4       0       0 -----   [ anon ]
00007fe0f0ed8000       0       0       0 -----   [ anon ]
